1,"Williamson vs Pine Forest",Football,"Alabama",9/10/2026,7:00pm,"The Williamson varsity football team has an away non-conference game @  Pine Forest (Pensacola, FL) on Thursday, September 10 @ 7p.","/inter-state/football/game/pine-forest-pensacola-fl-vs-williamson-mobile-al/9-10-2026/?c=b48ca10a-920f-4d26-896f-6434b1a3086b","https://www.maxpreps.com/inter-state/football/game/pine-forest-pensacola-fl-vs-williamson-mobile-al/9-10-2026/?c=b48ca10a-920f-4d26-896f-6434b1a3086b","/football/al/126f?9/10/2026","Lions","Eagles","https://www.maxpreps.com/al/pine-forest-pensacola-fl/football/","https://www.maxpreps.com/al/williamson-mobile-al/football/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F3%2F5%2F5%2F355baefa-ed80-4252-8fd0-e4d9f4383788.gif%3Fversion%3D638253706200000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2Ff%2F6%2F4%2Ff64eb451-c381-42d0-afd0-7e4a0143f336.gif%3Fversion%3D636391719600000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg"
92,"Morrow vs Northside Columbus",Boys Softball,"Georgia",9/29/2026,TBD,"The Northside Columbus varsity softball team has a game @ Morrow (Georgia).","/ga/softball/game/morrow-vs-northside-columbus/9-29-2026/?c=825df64d-6878-472b-a91a-517d6b4ef777","https://www.maxpreps.com/ga/softball/game/morrow-vs-northside-columbus/9-29-2026/?c=825df64d-6878-472b-a91a-517d6b4ef777","/softball/ga/b50?9/29/2026","Morrow","Columbus","https://www.maxpreps.com/ga/morrow/boys-softball/","https://www.maxpreps.com/ga/northside-columbus/boys-softball/","",""
93,"Columbia Decatur vs Miller Grove Lithonia",Boys Softball,"Georgia",9/29/2026,TBD,"The Miller Grove Lithonia varsity softball team has a game @ Columbia Decatur (Georgia).","/ga/softball/game/columbia-decatur-vs-miller-grove-lithonia/9-29-2026/?c=048de65e-a3b1-4240-af06-fe35ad77eb02","https://www.maxpreps.com/ga/softball/game/columbia-decatur-vs-miller-grove-lithonia/9-29-2026/?c=048de65e-a3b1-4240-af06-fe35ad77eb02","/softball/ga/ffe?9/29/2026","Decatur","Lithonia","https://www.maxpreps.com/ga/columbia-decatur/boys-softball/","https://www.maxpreps.com/ga/miller-grove-lithonia/boys-softball/","",""
94,"Greenbrier Evans vs Grovetown",Boys Softball,"Georgia",9/29/2026,TBD,"The Grovetown varsity softball team has a game @ Greenbrier Evans (Georgia).","/ga/softball/game/greenbrier-evans-vs-grovetown/9-29-2026/?c=d97dc44c-9f82-4281-8122-714a1041a5ca","https://www.maxpreps.com/ga/softball/game/greenbrier-evans-vs-grovetown/9-29-2026/?c=d97dc44c-9f82-4281-8122-714a1041a5ca","/softball/ga/b9d?9/29/2026","Evans","Grovetown","https://www.maxpreps.com/ga/greenbrier-evans/boys-softball/","https://www.maxpreps.com/ga/grovetown/boys-softball/","",""
95,"Jefferson County Louisville vs Putnam County Eatonton",Boys Softball,"Georgia",9/29/2026,TBD,"The Putnam County Eatonton varsity softball team has a game @ Jefferson County Louisville (Georgia).","/ga/softball/game/jefferson-county-louisville-vs-putnam-county-eatonton/9-29-2026/?c=d4abee3d-fabf-458e-9e6b-0e4695f7c149","https://www.maxpreps.com/ga/softball/game/jefferson-county-louisville-vs-putnam-county-eatonton/9-29-2026/?c=d4abee3d-fabf-458e-9e6b-0e4695f7c149","/softball/ga/1542?9/29/2026","Louisville","Eatonton","https://www.maxpreps.com/ga/jefferson-county-louisville/boys-softball/","https://www.maxpreps.com/ga/putnam-county-eatonton/boys-softball/","",""
96,"Heritage Ringgold vs Ridgeland Rossville",Boys Softball,"Georgia",9/29/2026,TBD,"The Ridgeland Rossville varsity softball team has a game @ Heritage Ringgold (Georgia).","/ga/softball/game/heritage-ringgold-vs-ridgeland-rossville/9-29-2026/?c=382d6c0d-5aea-4927-a2ca-a838b99de3ab","https://www.maxpreps.com/ga/softball/game/heritage-ringgold-vs-ridgeland-rossville/9-29-2026/?c=382d6c0d-5aea-4927-a2ca-a838b99de3ab","/softball/ga/fc9?9/29/2026","Ringgold","Rossville","https://www.maxpreps.com/ga/heritage-ringgold/boys-softball/","https://www.maxpreps.com/ga/ridgeland-rossville/boys-softball/","",""
97,"Atkinson County Pearson vs Mcintosh County Academy Darien",Boys Softball,"Georgia",9/29/2026,TBD,"The Mcintosh County Academy Darien varsity softball team has a game @ Atkinson County Pearson (Georgia).","/ga/softball/game/atkinson-county-pearson-vs-mcintosh-county-academy-darien/9-29-2026/?c=00ba9627-7c4b-4705-b972-bc7fe9d8af40","https://www.maxpreps.com/ga/softball/game/atkinson-county-pearson-vs-mcintosh-county-academy-darien/9-29-2026/?c=00ba9627-7c4b-4705-b972-bc7fe9d8af40","/softball/ga/1673?9/29/2026","Pearson","Darien","https://www.maxpreps.com/ga/atkinson-county-pearson/boys-softball/","https://www.maxpreps.com/ga/mcintosh-county-academy-darien/boys-softball/","",""
98,"Ringgold vs Rockmart",Boys Softball,"Georgia",9/29/2026,TBD,"The Rockmart varsity softball team has a game @ Ringgold (Georgia).","/ga/softball/game/ringgold-vs-rockmart/9-29-2026/?c=5a2b2226-93e1-4adf-a016-37a88139c764","https://www.maxpreps.com/ga/softball/game/ringgold-vs-rockmart/9-29-2026/?c=5a2b2226-93e1-4adf-a016-37a88139c764","/softball/ga/7fc?9/29/2026","Ringgold","Rockmart","https://www.maxpreps.com/ga/ringgold/boys-softball/","https://www.maxpreps.com/ga/rockmart/boys-softball/","",""
99,"Dunwoody vs Midtown Atlanta",Boys Softball,"Georgia",9/29/2026,TBD,"The Midtown Atlanta varsity softball team has a game @ Dunwoody (Georgia).","/ga/softball/game/dunwoody-vs-midtown-atlanta/9-29-2026/?c=7034dfaa-b32b-481e-9781-5dd19293b40e","https://www.maxpreps.com/ga/softball/game/dunwoody-vs-midtown-atlanta/9-29-2026/?c=7034dfaa-b32b-481e-9781-5dd19293b40e","/softball/ga/ad0?9/29/2026","Dunwoody","Atlanta","https://www.maxpreps.com/ga/dunwoody/boys-softball/","https://www.maxpreps.com/ga/midtown-atlanta/boys-softball/","",""
100,"John Milledge Academy Milledgeville vs Mount De Sales Academy Macon",Boys Softball,"Georgia",9/29/2026,TBD,"The Mount De Sales Academy Macon varsity softball team has a game @ John Milledge Academy Milledgeville (Georgia).","/ga/softball/game/john-milledge-academy-milledgeville-vs-mount-de-sales-academy-macon/9-29-2026/?c=11b6a5fd-5330-450d-bc79-311f0b9ffe27","https://www.maxpreps.com/ga/softball/game/john-milledge-academy-milledgeville-vs-mount-de-sales-academy-macon/9-29-2026/?c=11b6a5fd-5330-450d-bc79-311f0b9ffe27","/softball/ga/1999?9/29/2026","Milledgeville","Macon","https://www.maxpreps.com/ga/john-milledge-academy-milledgeville/boys-softball/","https://www.maxpreps.com/ga/mount-de-sales-academy-macon/boys-softball/","",""
101,"Lovett Atlanta vs Temple",Boys Softball,"Georgia",9/29/2026,TBD,"The Temple varsity softball team has a game @ Lovett Atlanta (Georgia).","/ga/softball/game/lovett-atlanta-vs-temple/9-29-2026/?c=2406db78-bc59-4237-93a6-e7af33c3b44a","https://www.maxpreps.com/ga/softball/game/lovett-atlanta-vs-temple/9-29-2026/?c=2406db78-bc59-4237-93a6-e7af33c3b44a","/softball/ga/97a?9/29/2026","Atlanta","Temple","https://www.maxpreps.com/ga/lovett-atlanta/boys-softball/","https://www.maxpreps.com/ga/temple/boys-softball/","",""
102,"Central Fellowship Christian Academy Macon vs Terrell Academy Dawson",Boys Softball,"Georgia",9/29/2026,TBD,"The Terrell Academy Dawson varsity softball team has a game @ Central Fellowship Christian Academy Macon (Georgia).","/ga/softball/game/central-fellowship-christian-academy-macon-vs-terrell-academy-dawson/9-29-2026/?c=1a79677c-8cc0-4c81-a502-533bc95a414a","https://www.maxpreps.com/ga/softball/game/central-fellowship-christian-academy-macon-vs-terrell-academy-dawson/9-29-2026/?c=1a79677c-8cc0-4c81-a502-533bc95a414a","/softball/ga/1a78?9/29/2026","Macon","Dawson","https://www.maxpreps.com/ga/central-fellowship-christian-academy-macon/boys-softball/","https://www.maxpreps.com/ga/terrell-academy-dawson/boys-softball/","",""
103,"Calhoun vs Southeast Whitfield Dalton",Boys Softball,"Georgia",9/29/2026,TBD,"The Southeast Whitfield Dalton varsity softball team has a game @ Calhoun (Georgia).","/ga/softball/game/calhoun-vs-southeast-whitfield-dalton/9-29-2026/?c=1b276169-47d6-4344-a37b-793241fdc684","https://www.maxpreps.com/ga/softball/game/calhoun-vs-southeast-whitfield-dalton/9-29-2026/?c=1b276169-47d6-4344-a37b-793241fdc684","/softball/ga/ea9?9/29/2026","Calhoun","Dalton","https://www.maxpreps.com/ga/calhoun/boys-softball/","https://www.maxpreps.com/ga/southeast-whitfield-dalton/boys-softball/","",""
104,"Hawkinsville vs Wilcox County Rochelle",Boys Softball,"Georgia",9/29/2026,TBD,"The Wilcox County Rochelle varsity softball team has a game @ Hawkinsville (Georgia).","/ga/softball/game/hawkinsville-vs-wilcox-county-rochelle/9-29-2026/?c=4a818b30-9bb4-4c74-902b-4ad7dd0f437f","https://www.maxpreps.com/ga/softball/game/hawkinsville-vs-wilcox-county-rochelle/9-29-2026/?c=4a818b30-9bb4-4c74-902b-4ad7dd0f437f","/softball/ga/f34?9/29/2026","Hawkinsville","Rochelle","https://www.maxpreps.com/ga/hawkinsville/boys-softball/","https://www.maxpreps.com/ga/wilcox-county-rochelle/boys-softball/","",""
105,"Monroe Area vs Social Circle",Boys Softball,"Georgia",9/29/2026,TBD,"The Social Circle varsity softball team has a game @ Monroe Area (Georgia).","/ga/softball/game/monroe-area-vs-social-circle/9-29-2026/?c=535d3773-aa00-432a-afb1-78de65fdefaa","https://www.maxpreps.com/ga/softball/game/monroe-area-vs-social-circle/9-29-2026/?c=535d3773-aa00-432a-afb1-78de65fdefaa","/softball/ga/ab3?9/29/2026","Area","Circle","https://www.maxpreps.com/ga/monroe-area/boys-softball/","https://www.maxpreps.com/ga/social-circle/boys-softball/","",""
106,"Locust Grove vs Union Grove Mcdonough",Boys Softball,"Georgia",9/29/2026,TBD,"The Union Grove Mcdonough varsity softball team has a game @ Locust Grove (Georgia).","/ga/softball/game/locust-grove-vs-union-grove-mcdonough/9-29-2026/?c=91cb76d2-723c-49bb-9620-fdffe1e24e0c","https://www.maxpreps.com/ga/softball/game/locust-grove-vs-union-grove-mcdonough/9-29-2026/?c=91cb76d2-723c-49bb-9620-fdffe1e24e0c","/softball/ga/e97?9/29/2026","Grove","Mcdonough","https://www.maxpreps.com/ga/locust-grove/boys-softball/","https://www.maxpreps.com/ga/union-grove-mcdonough/boys-softball/","",""
107,"Banneker College Park vs Lithonia",Boys Softball,"Georgia",9/29/2026,TBD,"The Lithonia varsity softball team has a game @ Banneker College Park (Georgia).","/ga/softball/game/banneker-college-park-vs-lithonia/9-29-2026/?c=43293a9d-d831-4b1e-b49f-698f0a0941c1","https://www.maxpreps.com/ga/softball/game/banneker-college-park-vs-lithonia/9-29-2026/?c=43293a9d-d831-4b1e-b49f-698f0a0941c1","/softball/ga/cc4?9/29/2026","Park","Lithonia","https://www.maxpreps.com/ga/banneker-college-park/boys-softball/","https://www.maxpreps.com/ga/lithonia/boys-softball/","",""
108,"Marietta vs North Cobb Kennesaw",Boys Softball,"Georgia",9/29/2026,TBD,"The North Cobb Kennesaw varsity softball team has a game @ Marietta (Georgia).","/ga/softball/game/marietta-vs-north-cobb-kennesaw/9-29-2026/?c=8d6dd91e-3be6-4e3b-99ff-288dcc885088","https://www.maxpreps.com/ga/softball/game/marietta-vs-north-cobb-kennesaw/9-29-2026/?c=8d6dd91e-3be6-4e3b-99ff-288dcc885088","/softball/ga/c11?9/29/2026","Marietta","Kennesaw","https://www.maxpreps.com/ga/marietta/boys-softball/","https://www.maxpreps.com/ga/north-cobb-kennesaw/boys-softball/","",""
109,"Langston Hughes Fairburn vs Woodward Academy College Park",Boys Softball,"Georgia",9/29/2026,TBD,"The Woodward Academy College Park varsity softball team has a game @ Langston Hughes Fairburn (Georgia).","/ga/softball/game/langston-hughes-fairburn-vs-woodward-academy-college-park/9-29-2026/?c=565393ba-193c-4f8c-a168-efd879cb7cea","https://www.maxpreps.com/ga/softball/game/langston-hughes-fairburn-vs-woodward-academy-college-park/9-29-2026/?c=565393ba-193c-4f8c-a168-efd879cb7cea","/softball/ga/162b?9/29/2026","Fairburn","Park","https://www.maxpreps.com/ga/langston-hughes-fairburn/boys-softball/","https://www.maxpreps.com/ga/woodward-academy-college-park/boys-softball/","",""
110,"Bainbridge vs Cairo",Boys Softball,"Georgia",9/29/2026,TBD,"The Cairo varsity softball team has a game @ Bainbridge (Georgia).","/ga/softball/game/bainbridge-vs-cairo/9-29-2026/?c=f6c13f68-84f3-4a28-94f4-a20175f14db8","https://www.maxpreps.com/ga/softball/game/bainbridge-vs-cairo/9-29-2026/?c=f6c13f68-84f3-4a28-94f4-a20175f14db8","/softball/ga/758?9/29/2026","Bainbridge","Cairo","https://www.maxpreps.com/ga/bainbridge/boys-softball/","https://www.maxpreps.com/ga/cairo/boys-softball/","",""
111,"Lincoln County Lincolnton vs Richmond Academy Augusta",Boys Softball,"Georgia",9/29/2026,TBD,"The Richmond Academy Augusta varsity softball team has a game @ Lincoln County Lincolnton (Georgia).","/ga/softball/game/lincoln-county-lincolnton-vs-richmond-academy-augusta/9-29-2026/?c=3fd35256-a64f-4172-820f-9e573d730563","https://www.maxpreps.com/ga/softball/game/lincoln-county-lincolnton-vs-richmond-academy-augusta/9-29-2026/?c=3fd35256-a64f-4172-820f-9e573d730563","/softball/ga/14ea?9/29/2026","Lincolnton","Augusta","https://www.maxpreps.com/ga/lincoln-county-lincolnton/boys-softball/","https://www.maxpreps.com/ga/richmond-academy-augusta/boys-softball/","",""
112,"Bethlehem Christian Academy vs Gatewood Eatonton",Boys Softball,"Georgia",9/29/2026,TBD,"The Gatewood Eatonton varsity softball team has a game @ Bethlehem Christian Academy (Georgia).","/ga/softball/game/bethlehem-christian-academy-vs-gatewood-eatonton/9-29-2026/?c=91fe0c5e-904a-444b-aa6a-47b6fecf767c","https://www.maxpreps.com/ga/softball/game/bethlehem-christian-academy-vs-gatewood-eatonton/9-29-2026/?c=91fe0c5e-904a-444b-aa6a-47b6fecf767c","/softball/ga/12d3?9/29/2026","Academy","Eatonton","https://www.maxpreps.com/ga/bethlehem-christian-academy/boys-softball/","https://www.maxpreps.com/ga/gatewood-eatonton/boys-softball/","",""
113,"Kell Marietta vs Sequoyah Canton",Boys Softball,"Georgia",9/29/2026,TBD,"The Sequoyah Canton varsity softball team has a game @ Kell Marietta (Georgia).","/ga/softball/game/kell-marietta-vs-sequoyah-canton/9-29-2026/?c=3f7f76f9-8fe7-4b0e-ad89-31e6e98509c6","https://www.maxpreps.com/ga/softball/game/kell-marietta-vs-sequoyah-canton/9-29-2026/?c=3f7f76f9-8fe7-4b0e-ad89-31e6e98509c6","/softball/ga/c8e?9/29/2026","Marietta","Canton","https://www.maxpreps.com/ga/kell-marietta/boys-softball/","https://www.maxpreps.com/ga/sequoyah-canton/boys-softball/","",""
114,"Jefferson vs Madison County Danielsville",Boys Softball,"Georgia",9/29/2026,TBD,"The Madison County Danielsville varsity softball team has a game @ Jefferson (Georgia).","/ga/softball/game/jefferson-vs-madison-county-danielsville/9-29-2026/?c=9987f214-ccae-480d-a7ac-4dd352ac180d","https://www.maxpreps.com/ga/softball/game/jefferson-vs-madison-county-danielsville/9-29-2026/?c=9987f214-ccae-480d-a7ac-4dd352ac180d","/softball/ga/fe8?9/29/2026","Jefferson","Danielsville","https://www.maxpreps.com/ga/jefferson/boys-softball/","https://www.maxpreps.com/ga/madison-county-danielsville/boys-softball/","",""
115,"Fayette County Fayetteville vs Mt Zion Jonesboro",Boys Softball,"Georgia",9/29/2026,TBD,"The Mt Zion Jonesboro varsity softball team has a game @ Fayette County Fayetteville (Georgia).","/ga/softball/game/fayette-county-fayetteville-vs-mt-zion-jonesboro/9-29-2026/?c=c281e3fd-c7e0-4951-afb0-7535e2d7f187","https://www.maxpreps.com/ga/softball/game/fayette-county-fayetteville-vs-mt-zion-jonesboro/9-29-2026/?c=c281e3fd-c7e0-4951-afb0-7535e2d7f187","/softball/ga/130b?9/29/2026","Fayetteville","Jonesboro","https://www.maxpreps.com/ga/fayette-county-fayetteville/boys-softball/","https://www.maxpreps.com/ga/mt-zion-jonesboro/boys-softball/","",""
116,"Bryan County Pembroke vs Metter",Boys Softball,"Georgia",9/29/2026,TBD,"The Metter varsity softball team has a game @ Bryan County Pembroke (Georgia).","/ga/softball/game/bryan-county-pembroke-vs-metter/9-29-2026/?c=1ce3f70f-be8b-41f8-8024-0c7851578835","https://www.maxpreps.com/ga/softball/game/bryan-county-pembroke-vs-metter/9-29-2026/?c=1ce3f70f-be8b-41f8-8024-0c7851578835","/softball/ga/c41?9/29/2026","Pembroke","Metter","https://www.maxpreps.com/ga/bryan-county-pembroke/boys-softball/","https://www.maxpreps.com/ga/metter/boys-softball/","",""
117,"Berrien Nashville vs Worth County Sylvester",Boys Softball,"Georgia",9/29/2026,TBD,"The Worth County Sylvester varsity softball team has a game @ Berrien Nashville (Georgia).","/ga/softball/game/berrien-nashville-vs-worth-county-sylvester/9-29-2026/?c=5b044db1-5b59-4131-8576-181354287ccc","https://www.maxpreps.com/ga/softball/game/berrien-nashville-vs-worth-county-sylvester/9-29-2026/?c=5b044db1-5b59-4131-8576-181354287ccc","/softball/ga/113e?9/29/2026","Nashville","Sylvester","https://www.maxpreps.com/ga/berrien-nashville/boys-softball/","https://www.maxpreps.com/ga/worth-county-sylvester/boys-softball/","",""
118,"Coahulla Creek Dalton vs North Murray Chatsworth",Boys Softball,"Georgia",9/29/2026,TBD,"The North Murray Chatsworth varsity softball team has a game @ Coahulla Creek Dalton (Georgia).","/ga/softball/game/coahulla-creek-dalton-vs-north-murray-chatsworth/9-29-2026/?c=ad31072f-b65e-4403-8f60-151d705884b8","https://www.maxpreps.com/ga/softball/game/coahulla-creek-dalton-vs-north-murray-chatsworth/9-29-2026/?c=ad31072f-b65e-4403-8f60-151d705884b8","/softball/ga/12de?9/29/2026","Dalton","Chatsworth","https://www.maxpreps.com/ga/coahulla-creek-dalton/boys-softball/","https://www.maxpreps.com/ga/north-murray-chatsworth/boys-softball/","",""
119,"Gilmer Ellijay vs North Hall Gainesville",Boys Softball,"Georgia",9/29/2026,TBD,"The North Hall Gainesville varsity softball team has a game @ Gilmer Ellijay (Georgia).","/ga/softball/game/gilmer-ellijay-vs-north-hall-gainesville/9-29-2026/?c=9d2c9f7c-7112-4314-8768-3d4e892306dd","https://www.maxpreps.com/ga/softball/game/gilmer-ellijay-vs-north-hall-gainesville/9-29-2026/?c=9d2c9f7c-7112-4314-8768-3d4e892306dd","/softball/ga/f93?9/29/2026","Ellijay","Gainesville","https://www.maxpreps.com/ga/gilmer-ellijay/boys-softball/","https://www.maxpreps.com/ga/north-hall-gainesville/boys-softball/","",""
120,"Dalton vs Woodland Cartersville",Boys Softball,"Georgia",9/29/2026,TBD,"The Woodland Cartersville varsity softball team has a game @ Dalton (Georgia).","/ga/softball/game/dalton-vs-woodland-cartersville/9-29-2026/?c=51fcf56b-3b7b-4e88-a295-7217f3b243dc","https://www.maxpreps.com/ga/softball/game/dalton-vs-woodland-cartersville/9-29-2026/?c=51fcf56b-3b7b-4e88-a295-7217f3b243dc","/softball/ga/c5a?9/29/2026","Dalton","Cartersville","https://www.maxpreps.com/ga/dalton/boys-softball/","https://www.maxpreps.com/ga/woodland-cartersville/boys-softball/","",""
121,"Collins Hill Suwanee vs Seckinger Buford",Boys Softball,"Georgia",9/29/2026,TBD,"The Seckinger Buford varsity softball team has a game @ Collins Hill Suwanee (Georgia).","/ga/softball/game/collins-hill-suwanee-vs-seckinger-buford/9-29-2026/?c=e2169a1d-d542-4baa-8a8b-3c244480e734","https://www.maxpreps.com/ga/softball/game/collins-hill-suwanee-vs-seckinger-buford/9-29-2026/?c=e2169a1d-d542-4baa-8a8b-3c244480e734","/softball/ga/f9c?9/29/2026","Suwanee","Buford","https://www.maxpreps.com/ga/collins-hill-suwanee/boys-softball/","https://www.maxpreps.com/ga/seckinger-buford/boys-softball/","",""
122,"Harrison Kennesaw vs North Atlanta",Boys Softball,"Georgia",9/29/2026,TBD,"The North Atlanta varsity softball team has a game @ Harrison Kennesaw (Georgia).","/ga/softball/game/harrison-kennesaw-vs-north-atlanta/9-29-2026/?c=ea2fabc1-9179-4c19-a294-e84208dd3996","https://www.maxpreps.com/ga/softball/game/harrison-kennesaw-vs-north-atlanta/9-29-2026/?c=ea2fabc1-9179-4c19-a294-e84208dd3996","/softball/ga/d6f?9/29/2026","Kennesaw","Atlanta","https://www.maxpreps.com/ga/harrison-kennesaw/boys-softball/","https://www.maxpreps.com/ga/north-atlanta/boys-softball/","",""
123,"Flowery Branch vs Winder Barrow Bulldoggs",Boys Softball,"Georgia",9/29/2026,TBD,"The Winder Barrow Bulldoggs varsity softball team has a game @ Flowery Branch (Georgia).","/ga/softball/game/flowery-branch-vs-winder-barrow-bulldoggs/9-29-2026/?c=9b065d11-96c0-44ed-a10c-27824b83a78d","https://www.maxpreps.com/ga/softball/game/flowery-branch-vs-winder-barrow-bulldoggs/9-29-2026/?c=9b065d11-96c0-44ed-a10c-27824b83a78d","/softball/ga/1019?9/29/2026","Branch","Bulldoggs","https://www.maxpreps.com/ga/flowery-branch/boys-softball/","https://www.maxpreps.com/ga/winder-barrow-bulldoggs/boys-softball/","",""
124,"Southland Academy Americus vs Southwest Georgia Academy Damascus",Boys Softball,"Georgia",9/29/2026,TBD,"The Southwest Georgia Academy Damascus varsity softball team has a game @ Southland Academy Americus (Georgia).","/ga/softball/game/southland-academy-americus-vs-southwest-georgia-academy-damascus/9-29-2026/?c=66772408-bc88-435e-8438-bfab98a6be3d","https://www.maxpreps.com/ga/softball/game/southland-academy-americus-vs-southwest-georgia-academy-damascus/9-29-2026/?c=66772408-bc88-435e-8438-bfab98a6be3d","/softball/ga/191c?9/29/2026","Americus","Damascus","https://www.maxpreps.com/ga/southland-academy-americus/boys-softball/","https://www.maxpreps.com/ga/southwest-georgia-academy-damascus/boys-softball/","",""
125,"Forest Park vs Mundys Mill Jonesboro",Boys Softball,"Georgia",9/29/2026,TBD,"The Mundys Mill Jonesboro varsity softball team has a game @ Forest Park (Georgia).","/ga/softball/game/forest-park-vs-mundys-mill-jonesboro/9-29-2026/?c=400ce602-2ddf-4857-ba01-0e7f07a9beb6","https://www.maxpreps.com/ga/softball/game/forest-park-vs-mundys-mill-jonesboro/9-29-2026/?c=400ce602-2ddf-4857-ba01-0e7f07a9beb6","/softball/ga/e2a?9/29/2026","Park","Jonesboro","https://www.maxpreps.com/ga/forest-park/boys-softball/","https://www.maxpreps.com/ga/mundys-mill-jonesboro/boys-softball/","",""
126,"Jackson Atlanta vs Mays Atlanta",Boys Softball,"Georgia",9/29/2026,TBD,"The Mays Atlanta varsity softball team has a game @ Jackson Atlanta (Georgia).","/ga/softball/game/jackson-atlanta-vs-mays-atlanta/9-29-2026/?c=188924d3-b3bc-4b7a-bcf3-6b5f06e0d27c","https://www.maxpreps.com/ga/softball/game/jackson-atlanta-vs-mays-atlanta/9-29-2026/?c=188924d3-b3bc-4b7a-bcf3-6b5f06e0d27c","/softball/ga/c0a?9/29/2026","Atlanta","Atlanta","https://www.maxpreps.com/ga/jackson-atlanta/boys-softball/","https://www.maxpreps.com/ga/mays-atlanta/boys-softball/","",""
127,"Crisp Academy Cordele vs Windsor Academy Macon",Boys Softball,"Georgia",9/29/2026,TBD,"The Windsor Academy Macon varsity softball team has a game @ Crisp Academy Cordele (Georgia).","/ga/softball/game/crisp-academy-cordele-vs-windsor-academy-macon/9-29-2026/?c=f0dcb275-e17f-4b1a-bc9c-680911cf4291","https://www.maxpreps.com/ga/softball/game/crisp-academy-cordele-vs-windsor-academy-macon/9-29-2026/?c=f0dcb275-e17f-4b1a-bc9c-680911cf4291","/softball/ga/11b2?9/29/2026","Cordele","Macon","https://www.maxpreps.com/ga/crisp-academy-cordele/boys-softball/","https://www.maxpreps.com/ga/windsor-academy-macon/boys-softball/","",""
128,"Osborne Marietta vs South Cobb Austell",Boys Softball,"Georgia",9/29/2026,TBD,"The South Cobb Austell varsity softball team has a game @ Osborne Marietta (Georgia).","/ga/softball/game/osborne-marietta-vs-south-cobb-austell/9-29-2026/?c=316f2b72-0023-4bbd-96ed-35dd5c4f2d87","https://www.maxpreps.com/ga/softball/game/osborne-marietta-vs-south-cobb-austell/9-29-2026/?c=316f2b72-0023-4bbd-96ed-35dd5c4f2d87","/softball/ga/edc?9/29/2026","Marietta","Austell","https://www.maxpreps.com/ga/osborne-marietta/boys-softball/","https://www.maxpreps.com/ga/south-cobb-austell/boys-softball/","",""
129,"Eagles Landing Mcdonough vs Perry",Boys Softball,"Georgia",9/29/2026,TBD,"The Perry varsity softball team has a game @ Eagles Landing Mcdonough (Georgia).","/ga/softball/game/eagles-landing-mcdonough-vs-perry/9-29-2026/?c=fa60be46-8800-4242-8278-7e265d0ca7dd","https://www.maxpreps.com/ga/softball/game/eagles-landing-mcdonough-vs-perry/9-29-2026/?c=fa60be46-8800-4242-8278-7e265d0ca7dd","/softball/ga/ce1?9/29/2026","Mcdonough","Perry","https://www.maxpreps.com/ga/eagles-landing-mcdonough/boys-softball/","https://www.maxpreps.com/ga/perry/boys-softball/","",""
130,"Clarke Central Athens vs Walnut Grove",Boys Softball,"Georgia",9/29/2026,TBD,"The Walnut Grove varsity softball team has a game @ Clarke Central Athens (Georgia).","/ga/softball/game/clarke-central-athens-vs-walnut-grove/9-29-2026/?c=06f79efa-3128-47dd-86ee-47651058ad0b","https://www.maxpreps.com/ga/softball/game/clarke-central-athens-vs-walnut-grove/9-29-2026/?c=06f79efa-3128-47dd-86ee-47651058ad0b","/softball/ga/e66?9/29/2026","Athens","Grove","https://www.maxpreps.com/ga/clarke-central-athens/boys-softball/","https://www.maxpreps.com/ga/walnut-grove/boys-softball/","",""
131,"Clinch County Homerville vs Miller County Colquitt",Boys Softball,"Georgia",9/29/2026,TBD,"The Miller County Colquitt varsity softball team has a game @ Clinch County Homerville (Georgia).","/ga/softball/game/clinch-county-homerville-vs-miller-county-colquitt/9-29-2026/?c=038ec236-b423-43d1-8d2d-5beef221d127","https://www.maxpreps.com/ga/softball/game/clinch-county-homerville-vs-miller-county-colquitt/9-29-2026/?c=038ec236-b423-43d1-8d2d-5beef221d127","/softball/ga/13dd?9/29/2026","Homerville","Colquitt","https://www.maxpreps.com/ga/clinch-county-homerville/boys-softball/","https://www.maxpreps.com/ga/miller-county-colquitt/boys-softball/","",""
132,"Central Carrollton vs Northgate Newnan",Boys Softball,"Georgia",9/29/2026,TBD,"The Northgate Newnan varsity softball team has a game @ Central Carrollton (Georgia).","/ga/softball/game/central-carrollton-vs-northgate-newnan/9-29-2026/?c=75cf12da-b4d7-4af2-94ed-542bcc93d7bf","https://www.maxpreps.com/ga/softball/game/central-carrollton-vs-northgate-newnan/9-29-2026/?c=75cf12da-b4d7-4af2-94ed-542bcc93d7bf","/softball/ga/f19?9/29/2026","Carrollton","Newnan","https://www.maxpreps.com/ga/central-carrollton/boys-softball/","https://www.maxpreps.com/ga/northgate-newnan/boys-softball/","",""
